"","x","y","b3","b4","b5","catch_area","CG","CH","CH_0.5m","CH_1","CV","elevacao","slope","SPI","sw1","sw2","talhoes","TPS","TWI"
"11",837910.772959315,7584481.97778376,1.12063121795654,0.906461417675018,0.720780551433563,276.631011962891,-0.0107747493311763,0,-86.3936538696289,-19.690746307373,-0.00537447072565556,742.844421386719,0.0336531512439251,9.31302070617676,0.577395677566528,0.58842396736145,NA,4,8.50802421569824
"12",837920.772959315,7584481.97778376,1.12004601955414,0.905954957008362,0.719962298870087,285.655181884766,-0.0107747493311763,0,-87.1631774902344,-19.8587188720703,-0.00537447072565556,743,0.0336531512439251,9.61682796478271,0.576827108860016,0.588218688964844,NA,4,8.53067970275879
"13",837930.772959315,7584481.97778376,1.12023997306824,0.905994772911072,0.719984292984009,287.777709960938,-0.00953562650829554,0,-87.7944259643555,-19.932201385498,-0.00475639337673783,743,0.0375233478844166,10.8034534454346,0.577622890472412,0.589463651180267,NA,4,8.22759246826172
"14",837940.772959315,7584481.97778376,1.1196471452713,0.905393362045288,0.719537973403931,338.685455322266,-0.00598020618781447,-0.0037300861440599,-88.8398513793945,-20.2613410949707,-0.00264932005666196,743,0.0570018328726292,19.3266277313232,0.577874720096588,0.590146720409393,NA,4,7.87575006484985
"15",837950.772959315,7584481.97778376,1.11992061138153,0.905644059181213,0.720814764499664,411.389190673828,-0.00202525057829916,-0.00905719585716724,-90.7271270751953,-21.1516780853271,-0.00020011882588733,743,0.0813133791089058,33.5253677368164,0.58028107881546,0.592897057533264,NA,4,7.65270900726318
"16",837960.772959315,7584481.97778376,1.11996257305145,0.905729591846466,0.722504436969757,409.926025390625,-0.00210484373383224,-0.00894998852163553,-91.7680587768555,-20.6075763702393,-0.000249408854870126,743,0.0808241069316864,33.2042427062988,0.58332347869873,0.596276998519897,4,4,7.65708065032959
"17",837970.772959315,7584481.97778376,1.11953628063202,0.905219912528992,0.723480224609375,311.036834716797,-0.00748424232006073,-0.00170423148665577,-90.9407653808594,-20.6264038085938,-0.00358073064126074,743,0.0477563552558422,14.865288734436,0.585318088531494,0.598515093326569,4,4,7.95254182815552
"18",837980.772959315,7584481.97778376,1.12082552909851,0.905717849731445,0.725363910198212,287.777709960938,-0.00998862087726593,0,-89.6569137573242,-20.4867000579834,-0.0049823485314846,743,0.0361084900796413,10.3957376480103,0.587891280651093,0.601032078266144,4,4,8.32436084747314
"19",837990.772959315,7584481.97778376,1.12287032604218,0.906452119350433,0.727525413036346,283.132080078125,-0.0107747493311763,0,-88.7088088989258,-20.2986011505127,-0.00537447072565556,743,0.0336531512439251,9.53188610076904,0.590452432632446,0.603325664997101,4,4,8.48276424407959
"20",838000.772959315,7584481.97778376,1.12528657913208,0.907666563987732,0.729947626590729,267.345397949219,-0.0103457262739539,0,-87.8565444946289,-19.9174003601074,-0.00516047328710556,743,0.0349931307137012,9.35907363891602,0.593414783477783,0.606072187423706,4,4,8.31357097625732
"21",838010.772959315,7584481.97778376,1.13110744953156,0.912546396255493,0.735622406005859,233.58610534668,-0.00841482914984226,0.00102007924579084,-87.5798950195312,-19.8749580383301,-0.00425151688978076,743,0.0402355790138245,9.4035472869873,0.600758194923401,0.613409101963043,4,4,7.85823249816895
"22",838020.772959315,7584481.97778376,1.1405565738678,0.921137154102325,0.744792878627777,253.323287963867,0.0142041677609086,0.0699633061885834,-87.7682647705078,-20.0691184997559,0.00336909969337285,743,0.0575980134308338,14.6070756912231,0.612767100334167,0.625586926937103,4,4,7.63490581512451
"23",838030.772959315,7584481.97778376,1.15098977088928,0.930712521076202,0.754948258399963,488.894439697266,-0.00560617912560701,-0.0102502359077334,-87.9569091796875,-20.2007236480713,-0.00209703925065696,743,0.0530460774898529,25.9582843780518,0.626154243946075,0.639216601848602,4,4,7.88618469238281
"24",838040.772959315,7584481.97778376,1.16068363189697,0.939567923545837,0.764432966709137,455.38720703125,-0.00740311294794083,-0.0420108400285244,-88.2453002929688,-20.4312553405762,-0.00131244154181331,742.845764160156,0.0444420985877514,20.2516994476318,0.638740301132202,0.65206116437912,4,4,8.06464862823486
"25",838050.772959315,7584481.97778376,1.16919648647308,0.947287023067474,0.772808969020844,372.567749023438,0.00509449141100049,-0.0201745331287384,-89.2360687255859,-20.5689373016357,0.00368237751536071,742.50439453125,0.0429262407124043,16.0027618408203,0.649928212165833,0.663504958152771,4,4,8.0672664642334
"26",838060.772959315,7584481.97778376,1.17660331726074,0.953954815864563,0.78013551235199,1011.23541259766,-0.0232957005500793,-0.0941089391708374,-90.9534149169922,-21.2261219024658,-0.00629639672115445,741.987182617188,0.0532550364732742,53.9043464660645,0.659773528575897,0.673599243164062,4,4,8.17074108123779
"27",838070.772959315,7584481.97778376,1.18309235572815,0.959759414196014,0.786584138870239,354.859069824219,-0.00443590153008699,-0.0179199576377869,-87.8419799804688,-20.2162342071533,-0.00119894207455218,741.750610351562,0.0101406741887331,3.59863352775574,0.668485283851624,0.682552635669708,4,4,9.37882804870605
"28",837800.772959315,7584471.97778376,1.14036178588867,0.921779811382294,0.743451356887817,777.126647949219,-0.0178859699517488,-0.156767204403877,-85.2640151977539,-19.1822872161865,-0.00275128707289696,741.013122558594,0.0321927703917027,25.0265045166016,0.605633139610291,0.613489151000977,NA,4,8.76967525482178
"29",837810.772959315,7584471.97778376,1.13869619369507,0.920013725757599,0.741516590118408,307.803253173828,0.0071843876503408,0.0243752617388964,-86.1307525634766,-19.3812561035156,0.00220262329094112,741.417541503906,0.0563827492296696,17.3732070922852,0.603462219238281,0.611448645591736,NA,4,8.40311622619629
"30",837820.772959315,7584471.97778376,1.13710236549377,0.918390810489655,0.739713370800018,273.002227783203,0.00214179093018174,0.0456552132964134,-86.6785430908203,-19.6609916687012,-0.00151248066686094,741.525268554688,0.0478960759937763,13.0857429504395,0.601345062255859,0.6094611287117,NA,4,8.43679141998291
"31",837830.772959315,7584471.97778376,1.13563370704651,0.916994512081146,0.738110184669495,205.171081542969,0.0154492454603314,0.145316615700722,-87.4855117797852,-19.9104232788086,0.00158075406216085,741.525268554688,0.0510114729404449,10.4751672744751,0.599351704120636,0.607594907283783,NA,4,8.52224540710449
"32",837840.772959315,7584471.97778376,1.13423538208008,0.91578084230423,0.736613929271698,321.137237548828,0.0115053197368979,0.0926269069314003,-88.5735168457031,-20.1205654144287,0.00250795343890786,741.525268554688,0.0551826022565365,17.7391967773438,0.597368896007538,0.60575932264328,4,4,8.47204780578613
"33",837850.772959315,7584471.97778376,1.13290691375732,0.914751768112183,0.735151886940002,677.622863769531,-0.011144295334816,-0.0718869492411613,-89.3824615478516,-20.5623893737793,-0.00078964198473841,741.525268554688,0.0677015334367752,45.9463233947754,0.595324516296387,0.603923439979553,4,4,8.25266742706299
"34",837860.772959315,7584471.97778376,1.13161313533783,0.913886785507202,0.73363184928894,1178.78698730469,-0.025199742987752,-0.0837539359927177,-92.1399307250977,-21.8192234039307,-0.00452226772904396,741.525268554688,0.109208211302757,129.247451782227,0.5931356549263,0.602034509181976,4,4,7.96444272994995
"35",837870.772959315,7584471.97778376,1.12994205951691,0.912814795970917,0.731623470783234,643.73583984375,0.0018520561279729,-0.00517854699864984,-91.0863800048828,-21.5409660339355,0.00156558270100504,741.525268554688,0.099815770983696,64.46923828125,0.590306282043457,0.599584639072418,4,4,7.95818567276001
"36",837880.772959315,7584471.97778376,1.12710416316986,0.910834968090057,0.728325307369232,448.430725097656,-0.00125265761744231,-0.0317697897553444,-89.9170532226562,-20.2486019134521,0.00103274418506771,741.612609863281,0.0724611729383469,32.5508079528809,0.585893273353577,0.595600306987762,4,4,8.09995937347412
"37",837890.772959315,7584471.97778376,1.12164866924286,0.906709253787994,0.722259223461151,315.684448242188,0.000608420930802822,-0.00560139026492834,-89.1976852416992,-20.6255397796631,0.000615850964095443,741.978088378906,0.0540697127580643,17.085620880127,0.578071653842926,0.588233888149261,4,4,8.08729362487793
"38",837900.772959315,7584471.97778376,1.11161720752716,0.898759782314301,0.711473345756531,192.931213378906,0.0101040620356798,0.0572275966405869,-88.5639877319336,-20.3707942962646,0.00180267973337322,742.723754882812,0.0483397915959358,9.33352565765381,0.564339518547058,0.574936807155609,4,4,7.98122358322144
"39",837910.772959315,7584471.97778376,1.1020370721817,0.891024112701416,0.701278865337372,207.478759765625,0.0036294988822192,0,-88.2951126098633,-20.1554374694824,0.00181040272582322,743,0.0399786867201328,8.29915046691895,0.551466047763824,0.562380254268646,4,4,8.13697147369385
"40",837920.772959315,7584471.97778376,1.10591781139374,0.89413321018219,0.704938411712646,211.319046020508,0.0036294988822192,0,-88.2336883544922,-20.1512489318848,0.00181040272582322,743.138427734375,0.0399786867201328,8.45276165008545,0.556774020195007,0.568070113658905,4,4,8.15108394622803
"41",837930.772959315,7584471.97778376,1.10870599746704,0.896056234836578,0.70701664686203,212.222290039062,0.0036294988822192,0,-88.2445755004883,-20.0891036987305,0.00181040272582322,743.525268554688,0.0399786867201328,8.4888916015625,0.560819268226624,0.572837591171265,4,4,8.14575099945068
"42",837940.772959315,7584471.97778376,1.1052668094635,0.89282613992691,0.702854990959167,212.222290039062,0.00551787344738841,0,-88.6221542358398,-20.0554122924805,0.00275232852436602,743.525268554688,0.0458579212427139,9.73890113830566,0.55687803030014,0.569578230381012,4,4,8.07662200927734
"43",837950.772959315,7584471.97778376,1.10750293731689,0.894908845424652,0.706994950771332,212.222290039062,0.00821474939584732,0,-88.8346862792969,-20.413854598999,0.00409753667190671,743.525268554688,0.0542543269693851,11.5252885818481,0.56285947561264,0.575825691223145,4,4,7.98573541641235
"44",837960.772959315,7584471.97778376,1.10736513137817,0.895237803459167,0.710642516613007,212.222290039062,0.00816047471016645,0,-89.4264373779297,-20.6119289398193,0.0040704645216465,743.525268554688,0.0540853478014469,11.4893217086792,0.569009244441986,0.582508087158203,4,4,7.98752593994141
"45",837970.772959315,7584471.97778376,1.10272228717804,0.891480326652527,0.708884119987488,212.222290039062,0.00449227448552847,0,-89.7208023071289,-20.9806804656982,0.00224075722508132,743.525268554688,0.0426648370921612,9.05992794036865,0.568450629711151,0.582553029060364,4,4,8.10857009887695
"46",837980.772959315,7584471.97778376,1.10572707653046,0.892981827259064,0.711986541748047,212.222290039062,0.0036294988822192,0,-90.4563293457031,-20.9672870635986,0.00181040272582322,743.525268554688,0.0399786867201328,8.4888916015625,0.571942806243896,0.585658609867096,4,4,8.14370822906494
"47",837990.772959315,7584471.97778376,1.10805380344391,0.892518699169159,0.713753879070282,210.245330810547,0.0036294988822192,0,-89.931770324707,-20.2646656036377,0.00181040272582322,743.525268554688,0.0399786867201328,8.40981292724609,0.572940826416016,0.585732042789459,4,4,8.13062572479248
"48",838000.772959315,7584471.97778376,1.10586714744568,0.888502776622772,0.711545288562775,203.527236938477,0.00536968465894461,0.0153812142089009,-89.1058044433594,-20.1485271453857,0.00180832704063505,743.525268554688,0.0422259233891964,8.59923648834229,0.569515764713287,0.581679284572601,4,4,8.04422378540039
"49",838010.772959315,7584471.97778376,1.11342799663544,0.895211756229401,0.718759477138519,190.764633178711,0.0116181280463934,0.0713696256279945,-88.623779296875,-20.4242095947266,0.00175791268702596,743.424194335938,0.0506571158766747,9.67186164855957,0.578755676746368,0.590937256813049,4,4,7.81628036499023
"50",838020.772959315,7584471.97778376,1.12900447845459,0.909997522830963,0.733689308166504,307.562530517578,-0.00366446864791214,-0.0123818507418036,-88.2451019287109,-20.3976650238037,-0.00112742919009179,743.019775390625,0.0553941503167152,17.0546131134033,0.598179161548615,0.610701143741608,4,4,7.91933298110962
"51",838030.772959315,7584471.97778376,1.14401364326477,0.924101293087006,0.748170852661133,364.063385009766,0.00162364530842751,0.0133747365325689,-87.8087768554688,-20.0079803466797,5.49692813365255e-05,743,0.0565083175897598,20.5945358276367,0.617160022258759,0.630039751529694,4,4,7.80619430541992
"52",838040.772959315,7584471.97778376,1.15630507469177,0.935482382774353,0.760122954845428,448.668914794922,-0.000608420930802822,-0.00507507240399718,-87.2499389648438,-19.3104782104492,-1.47866112456541e-05,743,0.0540697127580643,24.2830677032471,0.632954180240631,0.646152675151825,4,4,7.81993865966797
"53",838050.772959315,7584471.97778376,1.16626679897308,0.944587588310242,0.769883275032043,543.450866699219,-0.00779747869819403,-0.0504317581653595,-86.8773803710938,-19.0598106384277,-0.00103657715953887,742.728088378906,0.0518413744866848,28.1985054016113,0.645955741405487,0.65944242477417,4,4,7.96132802963257
"54",838060.772959315,7584471.97778376,1.17452728748322,0.952060163021088,0.778031527996063,547.733459472656,0.00707583874464035,0.0312659591436386,-83.5677947998047,-18.7689876556396,0.00177508732303977,742,0.0565170980989933,30.9893074035645,0.656887769699097,0.670642793178558,4,4,7.9577054977417
"55",837690.772959315,7584461.97778376,1.15921235084534,0.946246862411499,0.762440025806427,287.428283691406,-0.00287082232534885,0.0257302206009626,-82.2732467651367,-18.5500602722168,-0.00288609135895967,741.556335449219,0.0521477684378624,15.0023460388184,0.632644891738892,0.640954732894897,NA,4,7.78518152236938
"56",837700.772959315,7584461.97778376,1.15695381164551,0.943803548812866,0.759708285331726,211.803375244141,0.0107431011274457,0.0659652501344681,-82.7762222290039,-18.6717433929443,0.00163072335999459,742.209533691406,0.0652222484350204,13.8339128494263,0.62762576341629,0.635671138763428,NA,4,7.77015161514282
"57",837710.772959315,7584461.97778376,1.15464651584625,0.940831780433655,0.757736563682556,202.948669433594,0.00848424155265093,0.0772706493735313,-83.711540222168,-18.8242225646973,-0.000134914764203131,742.676635742188,0.0491831190884113,9.98970508575439,0.623639762401581,0.631419956684113,NA,4,8.0201244354248
"58",837720.772959315,7584461.97778376,1.15179932117462,0.937099874019623,0.755576550960541,312.975646972656,-0.00175575853791088,-0.0358664430677891,-84.8796234130859,-19.1876468658447,0.00115118024405092,742.952087402344,0.0476432777941227,14.922477722168,0.619201958179474,0.626675844192505,4,4,8.39033031463623
"59",837730.772959315,7584461.97778376,1.14882493019104,0.933322846889496,0.753056287765503,227.130325317383,0.00184337527025491,-0.0242511779069901,-85.5938949584961,-19.3789463043213,0.00229001161642373,743,0.0291588492691517,6.62473678588867,0.614603579044342,0.621816039085388,4,4,9.5819673538208
"60",837740.772959315,7584461.97778376,1.14636361598969,0.930064797401428,0.750713884830475,156.25,0.00626859255135059,0,-87.2695465087891,-19.7849197387695,0.00312678911723197,743,0.0195789132267237,3.05959630012512,0.611146330833435,0.618232667446136,4,4,10.120174407959
"61",837750.772959315,7584461.97778376,1.1436642408371,0.926576733589172,0.747937500476837,203.473724365234,0.00380225433036685,-0.0200680438429117,-90.9704971313477,-20.6202163696289,0.00302997720427811,742.824401855469,0.0280130654573441,5.70141410827637,0.607434630393982,0.614431142807007,4,4,9.58495712280273
"62",837760.772959315,7584461.97778376,1.14084601402283,0.923173487186432,0.74494880437851,377.26220703125,-0.0083996644243598,-0.0930205807089806,-89.037467956543,-20.0273895263672,0.00106379319913685,742.054504394531,0.0494464375078678,18.669490814209,0.603589713573456,0.610514223575592,4,4,8.45122528076172
"63",837770.772959315,7584461.97778376,1.13852417469025,0.920577347278595,0.742376983165741,247.979873657227,0.00755653530359268,0.0227513629943132,-89.0030822753906,-20.1076564788818,0.00248061516322196,741.54052734375,0.0657033175230026,16.3165855407715,0.600877046585083,0.607820808887482,4,4,8.03694629669189
"64",837780.772959315,7584461.97778376,1.13601243495941,0.917971253395081,0.739565968513489,284.26513671875,0.00621381867676973,0.0371217019855976,-87.5430450439453,-19.7513065338135,0.00100217456929386,741.357727050781,0.0615616925060749,17.5219841003418,0.598097085952759,0.605097949504852,4,4,8.09879970550537
"65",837790.772959315,7584461.97778376,1.13351392745972,0.915381908416748,0.736744463443756,522.683471679688,-0.00474588107317686,-0.0565318129956722,-87.2733383178711,-19.653341293335,-0.000392763264244422,741.357727050781,0.0497008077800274,25.9992027282715,0.595175564289093,0.602257966995239,4,4,8.32247543334961
"66",837800.772959315,7584461.97778376,1.13178050518036,0.913483858108521,0.734650254249573,679.285034179688,-0.00941075384616852,-0.130756571888924,-87.0366516113281,-19.6453514099121,0.000355521595338359,741.373779296875,0.0381919592618942,25.955846786499,0.593165695667267,0.600412130355835,4,4,8.49437427520752
"67",837810.772959315,7584461.97778376,1.13006985187531,0.91159987449646,0.732583165168762,223.014801025391,0.013902903534472,0.0463623851537704,-87.132209777832,-19.7363529205322,0.00430800300091505,741.868286132812,0.0317304991185665,7.0787467956543,0.59110027551651,0.598541021347046,4,4,8.47995090484619
"68",837820.772959315,7584461.97778376,1.12822246551514,0.909681558609009,0.730504930019379,432.899200439453,-0.0122932959347963,-0.0215198658406734,-87.3217926025391,-19.8804588317871,-0.00491265393793583,742.202026367188,0.0443200021982193,19.1986656188965,0.58878481388092,0.596372544765472,4,4,8.31376171112061
"69",837830.772959315,7584461.97778376,1.12677657604218,0.908326387405396,0.729026198387146,358.882843017578,0.00595172587782145,0.102387577295303,-87.6424255371094,-20.0277309417725,-0.000998512841761112,742.357727050781,0.0472811013460159,16.9810314178467,0.587005972862244,0.59468549489975,4,4,8.36257553100586
"70",837840.772959315,7584461.97778376,1.12527537345886,0.907073140144348,0.727599918842316,447.609527587891,0.00439353520050645,0.0681914687156677,-88.2327728271484,-20.2188854217529,0.000260000611888245,742.357727050781,0.0570301115512848,25.554931640625,0.585090041160583,0.592845857143402,4,4,8.21291255950928
"71",837850.772959315,7584461.97778376,1.12386548519135,0.906036615371704,0.726182103157043,647.053894042969,-0.0163515992462635,-0.0849819555878639,-89.1904525756836,-20.6803398132324,-0.00298735685646534,742.357727050781,0.0825765579938889,53.5532608032227,0.583015739917755,0.590944766998291,4,4,7.83220052719116
"72",837860.772959315,7584461.97778376,1.12311625480652,0.905795514583588,0.725215375423431,499.293548583984,-0.00286114029586315,-0.00144640041980892,-89.8437347412109,-21.376823425293,-0.00121112132910639,742.357727050781,0.125340431928635,62.9114646911621,0.581393122673035,0.589691936969757,4,4,7.50834512710571
"73",837870.772959315,7584461.97778376,1.12218809127808,0.905567646026611,0.723893523216248,334.997039794922,0.00523986155167222,0.0126595003530383,-89.8067092895508,-20.7797832489014,0.00148416485171765,742.357727050781,0.0927329361438751,31.1546154022217,0.579253673553467,0.588056743144989,4,4,7.57965135574341
"74",837880.772959315,7584461.97778376,1.12003016471863,0.90437126159668,0.721184372901917,346.341918945312,-0.00251014647074044,-0.0420994274318218,-92.8582229614258,-21.9757385253906,0.000916359771508723,742.357727050781,0.0631245151162148,21.8917503356934,0.575476288795471,0.58482438325882,4,4,7.97432327270508
"75",837890.772959315,7584461.97778376,1.11479306221008,0.900682806968689,0.715158522129059,286.707855224609,0.000806121621280909,-0.020422488451004,-90.153678894043,-20.744607925415,0.0015548481605947,742.357727050781,0.0419321730732918,12.0293350219727,0.56779557466507,0.577727377414703,4,4,8.72963714599609
"76",837900.772959315,7584461.97778376,1.09996140003204,0.889085590839386,0.699248552322388,156.25,0.0127768740057945,0.0497769936919212,-90.2643356323242,-20.718900680542,0.0035573507193476,742.822570800781,0.0295895617455244,4.62471914291382,0.547874987125397,0.55841451883316,4,4,9.50876998901367
"77",837910.772959315,7584461.97778376,1.07558178901672,0.869402587413788,0.673917531967163,156.25,0.00714525021612644,0,-89.466438293457,-20.3989200592041,0.00356406811624765,743.176574707031,0.0223170109093189,3.48761200904846,0.516029536724091,0.526910424232483,4,4,9.66838073730469
"78",837920.772959315,7584461.97778376,1.09274017810822,0.883297085762024,0.691171944141388,156.25,0.00714525021612644,0,-89.4581832885742,-20.4749927520752,0.00356406811624765,743.526977539062,0.0223170109093189,3.48761200904846,0.538373708724976,0.54951286315918,4,4,9.68548488616943
"79",837930.772959315,7584461.97778376,1.09978520870209,0.8882697224617,0.696518778800964,156.25,0.00714525021612644,0,-89.3577880859375,-20.476390838623,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.547501862049103,0.55981171131134,4,4,9.67430782318115
"80",837940.772959315,7584461.97778376,1.08498466014862,0.874777257442474,0.677895605564117,156.25,0.00714525021612644,0,-89.4062805175781,-20.4486999511719,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.5268834233284,0.540602326393127,4,4,9.65416622161865
"81",837950.772959315,7584461.97778376,1.09607434272766,0.884856283664703,0.693136990070343,156.25,0.00714525021612644,0,-88.9701461791992,-20.2573261260986,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.545509099960327,0.55883926153183,4,4,9.63623428344727
"82",837960.772959315,7584461.97778376,1.09602725505829,0.886071979999542,0.700961649417877,156.25,0.00714525021612644,0,-89.3126983642578,-20.0317096710205,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.557978332042694,0.572186827659607,4,4,9.62545013427734
"83",837970.772959315,7584461.97778376,1.0774347782135,0.871721029281616,0.688834309577942,156.25,0.00714525021612644,0,-89.4893951416016,-20.0173797607422,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.547619819641113,0.563797771930695,4,4,9.63509082794189
"84",837980.772959315,7584461.97778376,1.09024178981781,0.880715787410736,0.699028134346008,156.25,0.00714525021612644,0,-90.8679046630859,-20.4371948242188,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.557550728321075,0.572301983833313,4,4,9.6530590057373
"85",837990.772959315,7584461.97778376,1.09431159496307,0.878818571567535,0.700913369655609,156.25,0.00714525021612644,0,-89.9709243774414,-19.7280769348145,0.00356406811624765,744,0.0223170109093189,3.48761200904846,0.556352317333221,0.568807542324066,4,4,9.66256427764893
"86",838000.772959315,7584461.97778376,1.07790577411652,0.859686970710754,0.685015738010406,156.25,0.0086588766425848,0.0133786955848336,-89.1076278686523,-20.2684497833252,0.00356226274743676,744,0.0242716744542122,3.79319381713867,0.534990966320038,0.546100556850433,4,4,9.61105346679688
"87",838010.772959315,7584461.97778376,1.09236931800842,0.874092578887939,0.698726892471313,157.973693847656,0.0140860620886087,0.0621042847633362,-88.803955078125,-20.3515701293945,0.00351300672627985,743.807556152344,0.0318397209048271,5.03153848648071,0.55268007516861,0.564196348190308,4,4,9.40517139434814
"88",838020.772959315,7584461.97778376,1.1190025806427,0.900236248970032,0.724090278148651,274.471099853516,0.000268860021606088,-0.00895597692579031,-88.1372909545898,-20.2990398406982,0.000637991703115404,743.037719726562,0.0518109910190105,14.2333583831787,0.585555374622345,0.597790360450745,4,4,8.27956199645996
"89",838030.772959315,7584461.97778376,1.13905453681946,0.919382870197296,0.743337094783783,300.078765869141,0.000666771142277867,-0.00190349447075278,-87.6907730102539,-19.9599628448486,0.000438954797573388,743,0.0565083175897598,16.9750194549561,0.610694944858551,0.623430669307709,4,4,7.91442108154297
"90",838040.772959315,7584461.97778376,1.15347230434418,0.932843625545502,0.757305681705475,379.619934082031,0.000525629729963839,0.0023229771759361,-86.8940505981445,-19.6531257629395,0.000130779197206721,743,0.0565083175897598,21.4745464324951,0.629116117954254,0.642224371433258,4,4,7.82828855514526
"91",837570.772959315,7584451.97778376,1.19598817825317,0.978258550167084,0.809227287769318,347.129913330078,0,0,-78.8072357177734,-17.7591819763184,0,737.317810058594,0.0798299834132195,27.770393371582,0.696007251739502,0.704531848430634,NA,5,7.75534296035767
"92",837580.772959315,7584451.97778376,1.19306099414825,0.975505888462067,0.804975390434265,216.900512695312,0.00783151015639305,0,-79.6826934814453,-17.9506912231445,0.00390637619420886,738,0.0554474964737892,12.03892993927,0.690286695957184,0.698782503604889,NA,5,8.16218280792236
"93",837590.772959315,7584451.97778376,1.19017362594604,0.972691059112549,0.80072695016861,156.25,0.00752848945558071,0,-80.4593200683594,-18.0643653869629,0.00375522882677615,738,0.0235139951109886,3.67473888397217,0.684302687644958,0.69276225566864,NA,5,9.81350803375244
"94",837600.772959315,7584451.97778376,1.18709623813629,0.96965754032135,0.796119749546051,156.25,0,0,-81.1342620849609,-18.1388397216797,0,738.62744140625,0,0,0.677683353424072,0.686121344566345,NA,5,11.8394727706909
"95",837610.772959315,7584451.97778376,1.18345868587494,0.966148912906647,0.790521383285522,156.25,0,0,-82.1916656494141,-18.6946487426758,0,739,0,0,0.669800579547882,0.678283154964447,NA,4,11.9044437408447
"96",837620.772959315,7584451.97778376,1.17876863479614,0.961734294891357,0.782847821712494,156.25,0,0,-83.5697326660156,-19.3052101135254,0,739,0,0,0.65929502248764,0.667966604232788,4,4,11.8374910354614
"97",837630.772959315,7584451.97778376,1.1726770401001,0.956006646156311,0.771870613098145,251.849487304688,-0.00783151015639305,0,-85.218635559082,-19.6601848602295,-0.00390637619420886,739,0.0244604293256998,6.16157579421997,0.644381105899811,0.65347546339035,4,4,9.77733516693115
"98",837640.772959315,7584451.97778376,1.16757452487946,0.951353192329407,0.762830674648285,248.150512695312,-0.00225697923451662,0,-87.0190582275391,-20.0006885528564,-0.00112578668631613,739,0.0399786867201328,9.92602062225342,0.632253110408783,0.641722321510315,4,4,8.37985897064209
